name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway
Valley Metro Light Rail,491,30031353,2372,1317,1,236.4159850608111,,,,light_rail,30,"LINESTRING (-111.9282477 33.4219245, -111.9276717 33.421411, -111.927358 33.4211325, -111.926983 33.420798, -111.9266785 33.4205237, -111.9265844 33.4204389, -111.9265088 33.4203708)",,0
Valley Metro Light Rail,492,30031353,1317,114,1,13.737311733581372,,,,light_rail,30,"LINESTRING (-111.9265088 33.4203708, -111.9264083 33.4202801)",,0
Valley Metro Light Rail,493,30031353,114,625,1,8.1608252947953,,,,light_rail,30,"LINESTRING (-111.9264083 33.4202801, -111.9263476 33.420227)",,0
Valley Metro Light Rail,494,30031353,625,106,1,8.368087777513445,,,,light_rail,30,"LINESTRING (-111.9263476 33.420227, -111.926283 33.4201745)",,0
Valley Metro Light Rail,495,30031353,106,39,1,519.7797193483219,,,,light_rail,30,"LINESTRING (-111.926283 33.4201745, -111.9261375 33.4200451, -111.9255323 33.4194995, -111.9247729 33.4188277, -111.9240069 33.4181495, -111.9235968 33.417784, -111.9232516 33.417471, -111.9225862 33.4168682, -111.922468 33.4167526)",,0
Valley Metro Light Rail,496,30031353,39,2489,1,266.0234319952413,,,,light_rail,30,"LINESTRING (-111.922468 33.4167526, -111.922384 33.4166754, -111.9219423 33.4162734, -111.9214384 33.4158243, -111.9208758 33.4153185, -111.9206071 33.415083, -111.9205232 33.4150053, -111.9205171 33.415)",,0
South Terrace Road,497,30031470,116,284,1,133.4996029725345,1,29,,tertiary,5,"LINESTRING (-111.9262825 33.4200903, -111.9261371 33.4199597, -111.9260926 33.4199214, -111.9257296 33.4196086, -111.9254281 33.4193385, -111.9252926 33.4192193)",bike;walk;auto,0
South Terrace Road,498,30031470,284,126,1,129.76032146940673,1,29,,tertiary,5,"LINESTRING (-111.9252926 33.4192193, -111.9252695 33.4192003, -111.9251995 33.4191427, -111.9243594 33.4184026, -111.9243278 33.4183748)",bike;walk;auto,0
South Terrace Road,499,30031470,126,2077,1,53.939833163035956,1,29,,tertiary,5,"LINESTRING (-111.9243278 33.4183748, -111.9242636 33.4183173, -111.9239316 33.4180199)",bike;walk;auto,0
South Terrace Road,500,30031470,2077,111,1,191.30173000507318,1,29,,tertiary,5,"LINESTRING (-111.9239316 33.4180199, -111.9232866 33.4174422, -111.9226459 33.4168567, -111.9225348 33.4167548)",bike;walk;auto,0
South Terrace Road,501,30031470,111,692,1,192.44346767417403,1,29,,tertiary,5,"LINESTRING (-111.9225348 33.4167548, -111.9224468 33.4166758, -111.9220448 33.4163128, -111.9215238 33.415852, -111.921125 33.4154858)",bike;walk;auto,0
South Terrace Road,502,30031490,2490,1991,1,17.883394381431746,1,25,,tertiary,5,"LINESTRING (-111.9204042 33.415, -111.9204066 33.4150106, -111.9205282 33.4151211)",bike;walk;auto,0
South Terrace Road,503,30031490,1991,666,1,26.088486036476546,1,25,,tertiary,5,"LINESTRING (-111.9205282 33.4151211, -111.9206543 33.4152358, -111.9207182 33.415294)",bike;walk;auto,0
South Terrace Road,504,30031490,666,112,1,219.02289283247606,1,25,,tertiary,5,"LINESTRING (-111.9207182 33.415294, -111.9222318 33.4166745, -111.9223108 33.4167475)",bike;walk;auto,0
South Terrace Road,505,30031490,112,1947,1,38.82454954503976,1,25,,tertiary,5,"LINESTRING (-111.9223108 33.4167475, -111.9224699 33.4168905, -111.922595 33.4170037)",bike;walk;auto,0
South Terrace Road,506,30031490,1947,113,1,79.68509111090079,1,25,,tertiary,5,"LINESTRING (-111.922595 33.4170037, -111.923179 33.417529)",bike;walk;auto,0
East Lemon Street,507,30031526,43,279,1,12.112288304938833,1,29,,residential,6,"LINESTRING (-111.9294043 33.4166443, -111.9292738 33.4166437)",bike;walk;auto,1
East Lemon Street,508,30031526,279,43,1,12.112288304938833,1,29,,residential,6,"LINESTRING (-111.9292738 33.4166437, -111.9294043 33.4166443)",bike;walk;auto,1
East Lemon Street,509,30031526,279,278,1,48.365527161232876,1,29,,residential,6,"LINESTRING (-111.9292738 33.4166437, -111.9291845 33.4166419, -111.9289673 33.4166348, -111.9287531 33.4166268)",bike;walk;auto,1
East Lemon Street,510,30031526,278,279,1,48.365527161232876,1,29,,residential,6,"LINESTRING (-111.9287531 33.4166268, -111.9289673 33.4166348, -111.9291845 33.4166419, -111.9292738 33.4166437)",bike;walk;auto,1
East Lemon Street,511,30031526,278,288,1,75.67271559155371,1,29,,residential,6,"LINESTRING (-111.9287531 33.4166268, -111.9279378 33.4166216)",bike;walk;auto,1
East Lemon Street,512,30031526,288,278,1,75.67271559155371,1,29,,residential,6,"LINESTRING (-111.9279378 33.4166216, -111.9287531 33.4166268)",bike;walk;auto,1
East Lemon Street,513,30031526,288,2345,1,60.51496655801108,1,29,,residential,6,"LINESTRING (-111.9279378 33.4166216, -111.9274905 33.4166187, -111.9272923 33.4166614)",bike;walk;auto,1
East Lemon Street,514,30031526,2345,288,1,60.51496655801108,1,29,,residential,6,"LINESTRING (-111.9272923 33.4166614, -111.9274905 33.4166187, -111.9279378 33.4166216)",bike;walk;auto,1
East Lemon Street,515,30031526,2345,78,1,9.643735335914803,1,29,,residential,6,"LINESTRING (-111.9272923 33.4166614, -111.9271917 33.4166831)",bike;walk;auto,1
East Lemon Street,516,30031526,78,2345,1,9.643735335914803,1,29,,residential,6,"LINESTRING (-111.9271917 33.4166831, -111.9272923 33.4166614)",bike;walk;auto,1
East Lemon Street,517,30031526,78,2341,1,5.009423689728904,1,29,,residential,6,"LINESTRING (-111.9271917 33.4166831, -111.9271412 33.416699)",bike;walk;auto,1
East Lemon Street,518,30031526,2341,78,1,5.009423689728904,1,29,,residential,6,"LINESTRING (-111.9271412 33.416699, -111.9271917 33.4166831)",bike;walk;auto,1
East Lemon Street,519,30031526,2341,281,1,64.64856871416563,1,29,,residential,6,"LINESTRING (-111.9271412 33.416699, -111.9268577 33.4167882, -111.9264694 33.4168418)",bike;walk;auto,1
East Lemon Street,520,30031526,281,2341,1,64.64856871416563,1,29,,residential,6,"LINESTRING (-111.9264694 33.4168418, -111.9268577 33.4167882, -111.9271412 33.416699)",bike;walk;auto,1
East Lemon Street,521,30031526,281,34,1,15.05358090648301,1,29,,residential,6,"LINESTRING (-111.9264694 33.4168418, -111.9263074 33.4168484)",bike;walk;auto,1
East Lemon Street,522,30031526,34,281,1,15.05358090648301,1,29,,residential,6,"LINESTRING (-111.9263074 33.4168484, -111.9264694 33.4168418)",bike;walk;auto,1
East Lemon Street,523,30031526,34,2392,1,16.80464119955801,1,29,,residential,6,"LINESTRING (-111.9263074 33.4168484, -111.9261483 33.4168245, -111.9261289 33.4168242)",bike;walk;auto,1
East Lemon Street,524,30031526,2392,34,1,16.80464119955801,1,29,,residential,6,"LINESTRING (-111.9261289 33.4168242, -111.9261483 33.4168245, -111.9263074 33.4168484)",bike;walk;auto,1
East Lemon Street,525,30031526,2392,2054,1,11.065311203816213,1,29,,residential,6,"LINESTRING (-111.9261289 33.4168242, -111.9260097 33.4168223)",bike;walk;auto,1
East Lemon Street,526,30031526,2054,2392,1,11.065311203816213,1,29,,residential,6,"LINESTRING (-111.9260097 33.4168223, -111.9261289 33.4168242)",bike;walk;auto,1
East Lemon Street,527,30031526,2054,2053,1,21.091097934155137,1,29,,residential,6,"LINESTRING (-111.9260097 33.4168223, -111.9257825 33.4168186)",bike;walk;auto,1
East Lemon Street,528,30031526,2053,2054,1,21.091097934155137,1,29,,residential,6,"LINESTRING (-111.9257825 33.4168186, -111.9260097 33.4168223)",bike;walk;auto,1
East Lemon Street,529,30031526,2053,710,1,16.468161745961414,1,29,,residential,6,"LINESTRING (-111.9257825 33.4168186, -111.9256051 33.4168157)",bike;walk;auto,1
East Lemon Street,530,30031526,710,2053,1,16.468161745961414,1,29,,residential,6,"LINESTRING (-111.9256051 33.4168157, -111.9257825 33.4168186)",bike;walk;auto,1
East Lemon Street,531,30031526,710,1938,1,17.554522177525566,1,29,,residential,6,"LINESTRING (-111.9256051 33.4168157, -111.925416 33.4168125)",bike;walk;auto,1
East Lemon Street,532,30031526,1938,710,1,17.554522177525566,1,29,,residential,6,"LINESTRING (-111.925416 33.4168125, -111.9256051 33.4168157)",bike;walk;auto,1
East Lemon Street,533,30031526,1938,732,1,7.983023110028865,1,29,,residential,6,"LINESTRING (-111.925416 33.4168125, -111.92533 33.4168113)",bike;walk;auto,1
East Lemon Street,534,30031526,732,1938,1,7.983023110028865,1,29,,residential,6,"LINESTRING (-111.92533 33.4168113, -111.925416 33.4168125)",bike;walk;auto,1
East Lemon Street,535,30031526,732,473,1,39.83339942522533,1,29,,residential,6,"LINESTRING (-111.92533 33.4168113, -111.9249009 33.4168044)",bike;walk;auto,1
East Lemon Street,536,30031526,473,732,1,39.83339942522533,1,29,,residential,6,"LINESTRING (-111.9249009 33.4168044, -111.92533 33.4168113)",bike;walk;auto,1
East Lemon Street,537,30031526,473,1931,1,16.84862623190417,1,29,,residential,6,"LINESTRING (-111.9249009 33.4168044, -111.9247937 33.4168027, -111.9247194 33.4168015)",bike;walk;auto,1
East Lemon Street,538,30031526,1931,473,1,16.84862623190417,1,29,,residential,6,"LINESTRING (-111.9247194 33.4168015, -111.9247937 33.4168027, -111.9249009 33.4168044)",bike;walk;auto,1
East Lemon Street,539,30031526,1931,2068,1,19.893610643915412,1,29,,residential,6,"LINESTRING (-111.9247194 33.4168015, -111.9245051 33.416798)",bike;walk;auto,1
East Lemon Street,540,30031526,2068,1931,1,19.893610643915412,1,29,,residential,6,"LINESTRING (-111.9245051 33.416798, -111.9247194 33.4168015)",bike;walk;auto,1
East Lemon Street,541,30031526,2068,1935,1,15.678973255553451,1,29,,residential,6,"LINESTRING (-111.9245051 33.416798, -111.9243362 33.4167953)",bike;walk;auto,1
East Lemon Street,542,30031526,1935,2068,1,15.678973255553451,1,29,,residential,6,"LINESTRING (-111.9243362 33.4167953, -111.9245051 33.416798)",bike;walk;auto,1
East Lemon Street,543,30031526,1935,1934,1,98.67611161227433,1,29,,residential,6,"LINESTRING (-111.9243362 33.4167953, -111.9240217 33.4167902, -111.9234712 33.4167813, -111.9232733 33.4167758)",bike;walk;auto,1
East Lemon Street,544,30031526,1934,1935,1,98.67611161227433,1,29,,residential,6,"LINESTRING (-111.9232733 33.4167758, -111.9234712 33.4167813, -111.9240217 33.4167902, -111.9243362 33.4167953)",bike;walk;auto,1
East Lemon Street,545,30031526,1934,2004,1,18.052820934340637,1,29,,residential,6,"LINESTRING (-111.9232733 33.4167758, -111.9230789 33.4167704)",bike;walk;auto,1
East Lemon Street,546,30031526,2004,1934,1,18.052820934340637,1,29,,residential,6,"LINESTRING (-111.9230789 33.4167704, -111.9232733 33.4167758)",bike;walk;auto,1
East Lemon Street,547,30031526,2004,1945,1,38.130438168067236,1,29,,residential,6,"LINESTRING (-111.9230789 33.4167704, -111.9226683 33.4167589)",bike;walk;auto,1
East Lemon Street,548,30031526,1945,2004,1,38.130438168067236,1,29,,residential,6,"LINESTRING (-111.9226683 33.4167589, -111.9230789 33.4167704)",bike;walk;auto,1
East Lemon Street,549,30031526,1945,111,1,12.39895108699877,1,29,,residential,6,"LINESTRING (-111.9226683 33.4167589, -111.9226183 33.4167575, -111.9225348 33.4167548)",bike;walk;auto,1
East Lemon Street,550,30031526,111,1945,1,12.39895108699877,1,29,,residential,6,"LINESTRING (-111.9225348 33.4167548, -111.9226183 33.4167575, -111.9226683 33.4167589)",bike;walk;auto,1
East Lemon Street,551,30031526,111,39,1,6.204728960468416,1,29,,residential,6,"LINESTRING (-111.9225348 33.4167548, -111.922468 33.4167526)",bike;walk;auto,1
East Lemon Street,552,30031526,39,111,1,6.204728960468416,1,29,,residential,6,"LINESTRING (-111.922468 33.4167526, -111.9225348 33.4167548)",bike;walk;auto,1
East Lemon Street,553,30031526,39,184,1,6.557583092399959,1,29,,residential,6,"LINESTRING (-111.922468 33.4167526, -111.9223974 33.4167503)",bike;walk;auto,1
East Lemon Street,554,30031526,184,39,1,6.557583092399959,1,29,,residential,6,"LINESTRING (-111.9223974 33.4167503, -111.922468 33.4167526)",bike;walk;auto,1
East Lemon Street,555,30031526,184,112,1,8.043629347616623,1,29,,residential,6,"LINESTRING (-111.9223974 33.4167503, -111.9223108 33.4167475)",bike;walk;auto,1
East Lemon Street,556,30031526,112,184,1,8.043629347616623,1,29,,residential,6,"LINESTRING (-111.9223108 33.4167475, -111.9223974 33.4167503)",bike;walk;auto,1
East Lemon Street,557,30031526,112,1951,1,58.306484822846926,1,29,,residential,6,"LINESTRING (-111.9223108 33.4167475, -111.9222395 33.4167452, -111.9216828 33.416734)",bike;walk;auto,1
East Lemon Street,558,30031526,1951,112,1,58.306484822846926,1,29,,residential,6,"LINESTRING (-111.9216828 33.416734, -111.9222395 33.4167452, -111.9223108 33.4167475)",bike;walk;auto,1
East Lemon Street,559,30031526,1951,672,1,21.00052339267131,1,29,,residential,6,"LINESTRING (-111.9216828 33.416734, -111.9214566 33.4167294)",bike;walk;auto,1
East Lemon Street,560,30031526,672,1951,1,21.00052339267131,1,29,,residential,6,"LINESTRING (-111.9214566 33.4167294, -111.9216828 33.416734)",bike;walk;auto,1
East Lemon Street,561,30031526,672,670,1,40.1720935111046,1,29,,residential,6,"LINESTRING (-111.9214566 33.4167294, -111.9210239 33.4167206)",bike;walk;auto,1
East Lemon Street,562,30031526,670,672,1,40.1720935111046,1,29,,residential,6,"LINESTRING (-111.9210239 33.4167206, -111.9214566 33.4167294)",bike;walk;auto,1
East Lemon Street,563,30031526,670,664,1,33.67305434009911,1,29,,residential,6,"LINESTRING (-111.9210239 33.4167206, -111.9206612 33.4167133)",bike;walk;auto,1
East Lemon Street,564,30031526,664,670,1,33.67305434009911,1,29,,residential,6,"LINESTRING (-111.9206612 33.4167133, -111.9210239 33.4167206)",bike;walk;auto,1
East Lemon Street,565,30031526,664,44,1,6.888743255897197,1,29,,residential,6,"LINESTRING (-111.9206612 33.4167133, -111.920587 33.4167118)",bike;walk;auto,1
East Lemon Street,566,30031526,44,664,1,6.888743255897197,1,29,,residential,6,"LINESTRING (-111.920587 33.4167118, -111.9206612 33.4167133)",bike;walk;auto,1
East Lemon Street,567,30031526,44,1954,1,59.72729358708865,1,29,,residential,6,"LINESTRING (-111.920587 33.4167118, -111.9199436 33.4167013)",bike;walk;auto,1
East Lemon Street,568,30031526,1954,44,1,59.72729358708865,1,29,,residential,6,"LINESTRING (-111.9199436 33.4167013, -111.920587 33.4167118)",bike;walk;auto,1
East Lemon Street,569,30031526,1954,1956,1,12.847865143726796,1,29,,residential,6,"LINESTRING (-111.9199436 33.4167013, -111.9198052 33.416699)",bike;walk;auto,1
East Lemon Street,570,30031526,1956,1954,1,12.847865143726796,1,29,,residential,6,"LINESTRING (-111.9198052 33.416699, -111.9199436 33.4167013)",bike;walk;auto,1
East Lemon Street,571,30031526,1956,1958,1,56.41342488179132,1,29,,residential,6,"LINESTRING (-111.9198052 33.416699, -111.9196227 33.416696, -111.9191975 33.416689)",bike;walk;auto,1
East Lemon Street,572,30031526,1958,1956,1,56.41342488179132,1,29,,residential,6,"LINESTRING (-111.9191975 33.416689, -111.9196227 33.416696, -111.9198052 33.416699)",bike;walk;auto,1
East Lemon Street,573,30031526,1958,45,1,39.0818122134755,1,29,,residential,6,"LINESTRING (-111.9191975 33.416689, -111.9187765 33.4166821)",bike;walk;auto,1
East Lemon Street,574,30031526,45,1958,1,39.0818122134755,1,29,,residential,6,"LINESTRING (-111.9187765 33.4166821, -111.9191975 33.416689)",bike;walk;auto,1
East Lemon Street,575,30031526,45,2414,1,25.62756683918078,1,29,,residential,6,"LINESTRING (-111.9187765 33.4166821, -111.9185004 33.4166793)",bike;walk;auto,1
East Lemon Street,576,30031526,2414,45,1,25.62756683918078,1,29,,residential,6,"LINESTRING (-111.9185004 33.4166793, -111.9187765 33.4166821)",bike;walk;auto,1
East Lemon Street,577,30031526,2414,2010,1,13.2731754689534,1,29,,residential,6,"LINESTRING (-111.9185004 33.4166793, -111.9183574 33.4166779)",bike;walk;auto,1
East Lemon Street,578,30031526,2010,2414,1,13.2731754689534,1,29,,residential,6,"LINESTRING (-111.9183574 33.4166779, -111.9185004 33.4166793)",bike;walk;auto,1
East Lemon Street,579,30031526,2010,2491,1,51.73786449835378,1,29,,residential,6,"LINESTRING (-111.9183574 33.4166779, -111.9178 33.4166722)",bike;walk;auto,1
East Lemon Street,580,30031526,2491,2010,1,51.73786449835378,1,29,,residential,6,"LINESTRING (-111.9178 33.4166722, -111.9183574 33.4166779)",bike;walk;auto,1
East Veterans Way,581,30031644,14,636,1,10.912296350647644,1,30,,tertiary,5,"LINESTRING (-111.9304264 33.4231268, -111.9303102 33.4231118)",bike;walk;auto,1
East Veterans Way,582,30031644,636,14,1,10.912296350647644,1,30,,tertiary,5,"LINESTRING (-111.9303102 33.4231118, -111.9304264 33.4231268)",bike;walk;auto,1
East Veterans Way,583,30031644,636,701,1,85.71699868235633,1,30,,tertiary,5,"LINESTRING (-111.9303102 33.4231118, -111.9301089 33.4230616, -111.9299067 33.4229799, -111.9295421 33.4227616, -111.9295097 33.4227418)",bike;walk;auto,1
East Veterans Way,584,30031644,701,636,1,85.71699868235633,1,30,,tertiary,5,"LINESTRING (-111.9295097 33.4227418, -111.9295421 33.4227616, -111.9299067 33.4229799, -111.9301089 33.4230616, -111.9303102 33.4231118)",bike;walk;auto,1
East Veterans Way,585,30031694,61,428,1,21.829055791849477,1,30,,tertiary,5,"LINESTRING (-111.9349278 33.4254396, -111.9348667 33.4253526, -111.93477 33.4253016)",bike;walk;auto,0
East Veterans Way,586,30031694,428,1969,1,100.66755071658733,1,30,,tertiary,5,"LINESTRING (-111.93477 33.4253016, -111.9344827 33.4252009, -111.9338795 33.4250026, -111.9337642 33.4249627)",bike;walk;auto,0
East Veterans Way,587,30031694,1969,463,1,10.114832498431788,1,30,,tertiary,5,"LINESTRING (-111.9337642 33.4249627, -111.9336635 33.4249279)",bike;walk;auto,0
East Veterans Way,588,30031694,463,1697,1,149.876881344388,1,30,,tertiary,5,"LINESTRING (-111.9336635 33.4249279, -111.9333623 33.4248268, -111.9331807 33.4247492, -111.9329899 33.4246525, -111.9328007 33.4245423, -111.932582 33.4243921, -111.9323321 33.4241886)",bike;walk;auto,0
East Veterans Way,589,30031694,1697,643,1,29.203389888931554,1,30,,tertiary,5,"LINESTRING (-111.9323321 33.4241886, -111.9322412 33.4241145, -111.9321078 33.4240044)",bike;walk;auto,0
East Veterans Way,590,30031694,643,887,1,51.705089502300495,1,30,,tertiary,5,"LINESTRING (-111.9321078 33.4240044, -111.9317117 33.4236774)",bike;walk;auto,0
East Veterans Way,591,30031694,887,2258,1,30.07980137344785,1,30,,tertiary,5,"LINESTRING (-111.9317117 33.4236774, -111.9315201 33.4235192, -111.931479 33.4234892)",bike;walk;auto,0
East Veterans Way,592,30031694,2258,117,1,24.88329554069511,1,30,,tertiary,5,"LINESTRING (-111.931479 33.4234892, -111.9314023 33.4234332, -111.9312627 33.4233579)",bike;walk;auto,0
East Veterans Way,593,30031703,14,121,1,12.579141623609397,1,30,,tertiary,5,"LINESTRING (-111.9304264 33.4231268, -111.9305248 33.4232046)",bike;walk;auto,0
East Veterans Way,594,30031703,121,193,1,9.746789114890825,1,30,,tertiary,5,"LINESTRING (-111.9305248 33.4232046, -111.9306079 33.4232582)",bike;walk;auto,0
East Veterans Way,595,30031703,193,642,1,161.78323620986254,1,30,,tertiary,5,"LINESTRING (-111.9306079 33.4232582, -111.930736 33.4233106, -111.9309357 33.4233812, -111.9311333 33.4234587, -111.9312907 33.4235414, -111.93142 33.4236319, -111.9319949 33.4241089)",bike;walk;auto,0
East Veterans Way,596,30031703,642,118,1,12.287081185140027,1,30,,tertiary,5,"LINESTRING (-111.9319949 33.4241089, -111.9320888 33.4241868)",bike;walk;auto,0
East Veterans Way,597,30031703,118,466,1,172.20562299117563,1,30,,tertiary,5,"LINESTRING (-111.9320888 33.4241868, -111.9324904 33.4245105, -111.9327255 33.4246689, -111.9329471 33.4247963, -111.9332431 33.4249321, -111.9334639 33.425007, -111.9336026 33.4250545)",bike;walk;auto,0
East Veterans Way,598,30031703,466,704,1,35.61587006582756,1,30,,tertiary,5,"LINESTRING (-111.9336026 33.4250545, -111.9338713 33.4251674, -111.9339446 33.4251998)",bike;walk;auto,0
,599,30447577,47,1302,1,58.94264634013454,1,29,,service,7,"LINESTRING (-111.9400739 33.4285325, -111.940709 33.4285255)",bike;walk,1
,600,30447577,1302,47,1,58.94264634013454,1,29,,service,7,"LINESTRING (-111.940709 33.4285255, -111.9400739 33.4285325)",bike;walk,1
